Project ID,Outcome Payment Plan Id - (Value),Outcome Metric Id - (Value),Period - Start - (Value),Period - End - (Value),Payer Organisation ID - (Value),Recipient Organisation ID - (Value),Type - (Value),Payments - Currency - (Value),Payments - Amount - (Value),Payments - Amount USD - (Value),(In Sandboxes),Sources,Notes
INDIGO-POJ-0198,plan2,,2023-10,2023-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,72000,,,,
INDIGO-POJ-0198,plan2,,2024-01,2024-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,476000,,,,
INDIGO-POJ-0198,plan2,,2024-04,2024-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,695200,,,,
INDIGO-POJ-0198,plan2,,2024-07,2024-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan2,,2024-10,2024-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2020-04,2020-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2020-07,2020-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2020-10,2020-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2021-01,2021-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2021-04,2021-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,0,,,,
INDIGO-POJ-0198,plan3,,2021-07,2021-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,251770,,,,
INDIGO-POJ-0198,plan3,,2021-10,2021-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,233120,,,,
INDIGO-POJ-0198,plan3,,2022-01,2022-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,201104,,,,
INDIGO-POJ-0198,plan3,,2022-04,2022-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,277900,,,,
INDIGO-POJ-0198,plan3,,2022-07,2022-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,423174,,,,
INDIGO-POJ-0198,plan3,,2022-10,2022-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,214990,,,,
INDIGO-POJ-0198,plan3,,2023-01,2023-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,362103,,,,
INDIGO-POJ-0198,plan3,,2023-04,2023-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,423199,,,,
INDIGO-POJ-0198,plan3,,2023-07,2023-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,473294,,,,
INDIGO-POJ-0198,plan3,,2023-10,2023-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,236809,,,,
INDIGO-POJ-0198,plan3,,2024-01,2024-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,135672,,,,
INDIGO-POJ-0198,plan3,,2024-04,2024-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,312215,,,,
INDIGO-POJ-0198,plan3,,2024-07,2024-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Planned,GBP,516343,,,,
INDIGO-POJ-0198,,,2021-07,2021-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,214770,,,,
INDIGO-POJ-0198,,,2021-10,2021-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,228120,,,,
INDIGO-POJ-0198,,,2022-01,2022-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,185820,,,,
INDIGO-POJ-0198,,,2022-04,2022-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,270400,,,,
INDIGO-POJ-0198,,,2022-07,2022-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,417350,,,,
INDIGO-POJ-0198,,,2022-10,2022-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,202490,,,,
INDIGO-POJ-0198,,,2023-01,2023-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,145450,,,,
INDIGO-POJ-0198,,,2023-04,2023-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,485320,,,,
INDIGO-POJ-0198,,,2023-07,2023-09,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,499360,,,,
INDIGO-POJ-0198,,,2023-10,2023-12,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,216249,,,,
INDIGO-POJ-0198,,,2024-01,2024-03,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,213238,,,,
INDIGO-POJ-0198,,,2024-04,2024-06,"INDIGO-ORG-1098,INDIGO-ORG-0925,INDIGO-ORG-1062,INDIGO-ORG-1146,INDIGO-ORG-1145,INDIGO-ORG-1147,INDIGO-ORG-1115,INDIGO-ORG-1148,INDIGO-ORG-0130,INDIGO-ORG-0144,INDIGO-ORG-1149,INDIGO-ORG-0677,INDIGO-ORG-1150,INDIGO-ORG-0171,INDIGO-ORG-1495,INDIGO-ORG-1496,INDIGO-ORG-1497,INDIGO-ORG-1498,INDIGO-ORG-1499,INDIGO-ORG-1500,INDIGO-ORG-1501,INDIGO-ORG-1502,INDIGO-ORG-1105,INDIGO-ORG-1503",,Actual,GBP,326778,,,,
INDIGO-POJ-0199,plan1,,2020-04,2020-06,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2020-07,2020-09,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2020-10,2020-12,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2021-01,2021-03,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2021-04,2021-06,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2021-07,2021-09,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,59850,,,,
INDIGO-POJ-0199,plan1,,2021-10,2021-12,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2022-01,2022-03,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,65100,,,,
INDIGO-POJ-0199,plan1,,2022-04,2022-06,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2022-07,2022-09,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,80337,,,,
INDIGO-POJ-0199,plan1,,2022-10,2022-12,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2023-01,2023-03,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,84000,,,,
INDIGO-POJ-0199,plan1,,2023-04,2023-06,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2023-07,2023-09,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,134550,,,,
INDIGO-POJ-0199,plan1,,2023-10,2023-12,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,0,,,,
INDIGO-POJ-0199,plan1,,2024-01,2024-03,"INDIGO-ORG-0085, INDIGO-ORG-0086, INDIGO-ORG-0171",,Planned,GBP,150400,,,,
